action,emergency_budget_type,emergency_budget_pct,emergency_cap,paths_used_in_lp,path_library_k,cycle,selected_od_count,active_od_count,PR,MLU,DB,decision_ms,exceeds_literal_K50_condition,all_od_lp_used,selected_od_lp_used,nonselected_policy,gnn_lpd_used,dqn_used_at_inference,rf_used_at_inference
EMERGENCY,percentage,60,2000,3,8,217,891,1484,0.9981721676975674,14.543099994182176,0.004813387472189974,172.8,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,218,894,1490,0.998180269066424,14.734278776499469,0.00919808084026464,238.4,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,219,901,1501,0.9987077585483288,14.225080352486325,0.0071244969147252505,172.8,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,220,889,1481,0.9986935716418877,13.714106759133193,0.004574971617481869,172.5,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,221,885,1474,0.9982293988365392,14.122476814645092,0.010290014833253576,176.1,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,222,879,1464,0.9982658587910882,14.634618802020048,0.0063525870874224484,230.7,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,223,886,1476,0.9982784419859924,14.697502576496158,0.0032989263218065764,173.4,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,224,878,1463,0.9969661814369246,14.415758033902325,0.005820694973531966,171.5,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,225,875,1457,0.997258147662371,14.29648551933727,0.0061159483037650664,169.9,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,226,886,1476,0.9976477065723818,14.247557892868352,0.008059604323831123,244.8,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,227,875,1457,0.9973064513940607,14.230870130439197,0.00596733863632993,187.8,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,228,895,1491,0.9977606102133972,13.95240075025011,0.012574794248367415,188.4,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,229,893,1488,0.9958263158112762,13.660187620552318,0.003900496770165759,183.9,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,230,901,1501,0.9964830747987817,13.554703020346802,0.0024795856767044922,335.8,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,231,903,1504,0.9976677343985415,13.365154530484944,0.007222081719796041,174.2,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,232,895,1491,0.9960829393334517,13.962968942382489,0.001876278373499728,176.1,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,233,893,1488,0.9955854298830494,14.070012517959006,0.0023850980223889266,174.7,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,234,875,1457,0.9977715208056193,14.56143011464565,0.009203455231676724,226.8,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,235,867,1445,0.9975890798433442,13.94274869254105,0.003852457968896037,167.8,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,236,871,1451,0.9976516922685572,13.69215329562606,0.004758633344253858,295.3,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,237,867,1445,0.9974247611153876,14.02175947811727,0.005547756383344379,167.2,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,238,873,1455,0.9975324171142703,13.789681132025198,0.003948035511766629,229.3,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,239,872,1453,0.9974204235110794,13.549134691261472,0.004062514582195119,170.2,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,240,868,1446,0.9978944523892173,13.910219930664777,0.008090709138226338,174.9,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,241,862,1436,0.9984369361371009,12.942487391443624,0.003224804352406027,171.9,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,242,862,1436,0.9976359019139349,13.515373262827634,0.0047143420729921824,341.0,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,243,869,1447,0.9976940166748777,13.706674062924865,0.003857929975107077,169.8,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,244,857,1427,0.9984069430311253,12.942456594483511,0.009397579036515377,169.0,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,245,867,1445,0.9978440034966508,13.28413945425072,0.006886809847324328,173.7,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,246,858,1429,0.9976715144854932,13.205080405671215,0.00292394229458267,231.2,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,247,855,1425,0.9981114697910066,13.116314667980262,0.002379945840853162,166.6,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,248,869,1447,0.9981133795851586,12.846221372902832,0.0035528319822076544,168.2,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,249,856,1426,0.9982898697605062,12.912074154679498,0.0023936784043407395,228.8,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,250,852,1419,0.997818629192944,13.03653921911202,0.004428751973397258,163.5,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,251,855,1425,0.9976465286284867,13.201654857091006,0.002540677733414027,170.6,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,252,856,1426,0.9979124931040254,12.93848622870606,0.005621884060782068,164.9,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,253,863,1437,0.9980293221199974,12.912847198174855,0.002197968220337733,168.9,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,254,855,1425,0.998283118993617,12.8623083634485,0.0024202069288221787,228.6,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,255,860,1433,0.9973952828792159,13.810200424402248,0.005156578545180765,172.4,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,256,849,1415,0.9973455591760898,13.692675559299872,0.008715031109478308,165.1,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,257,835,1391,0.9977943152908312,12.965680584750706,0.005777628466245896,163.3,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,258,849,1414,0.9980832430800237,13.266244414692375,0.0022072283586328065,227.9,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,259,839,1397,0.9980852652813582,12.852000793438293,0.004820942165474034,162.9,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,260,842,1402,0.9983580157038189,12.21336856180873,0.010455086500606017,164.5,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,261,848,1412,0.9986787421812104,12.677233583511718,0.005112870163254163,177.8,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,262,842,1402,0.9982964470299662,12.314063833729946,0.004006706494125138,372.7,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,263,827,1377,0.9978757099398666,12.941260180273009,0.0028847598188914037,175.5,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,264,852,1419,0.9983061826610975,12.89936894684952,0.0029027237835533896,183.9,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,265,858,1429,0.9973370869817781,12.424043509528916,0.03147818303377303,169.5,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,266,866,1443,0.9915808535637883,11.840298632250404,0.07993408738084176,331.3,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,267,854,1423,0.9946726297955577,12.113421310143845,0.004575867660953567,172.8,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,268,845,1407,0.9988294342859129,11.28722774795911,0.007647689584497693,175.3,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,269,843,1404,0.9986280118754554,11.496562107628527,0.001228804444657729,177.8,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,270,838,1396,0.9986259169230169,11.358994464393636,0.005784396400162823,311.3,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,271,827,1378,0.9983666347276177,11.398761042800768,0.003199739150515099,170.4,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,272,837,1394,0.998890931075003,10.96572211571488,0.005565656749162774,164.2,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,273,816,1359,0.9984708559664021,10.779160306531347,0.005442121518802637,165.1,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,274,819,1364,0.9785271679206582,11.16577216272712,0.1000000000000001,172.8,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,275,819,1365,0.9980097130701184,11.332319057444698,0.015008150266246674,219.4,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,276,841,1401,0.9982872818400769,11.058154492845954,0.01005878676161317,162.9,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,277,864,1439,0.9710396337260514,11.53580401117555,0.09999999999999996,172.3,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,278,861,1435,0.9913793456760959,11.056033142534172,0.013925709722956939,168.6,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,279,855,1425,0.9934789946427807,11.639515172091073,0.006292432869237993,222.7,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,280,851,1418,0.9900384873849358,11.115346238105282,0.008373671619873754,167.4,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,281,848,1413,0.7487447843006902,15.243977859284323,0.07208906195660379,162.9,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,282,831,1384,0.8148216194487685,13.452943073952468,0.017969814024380044,165.0,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,283,822,1370,0.9979117200603411,10.807712099099096,0.06416592698314734,224.1,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,284,836,1392,0.9984026582399169,10.29430530534877,0.009758855824209316,162.6,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,285,836,1392,0.9984590598139842,10.496893768093203,0.005341016547522182,165.8,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,286,821,1368,0.9976901652587499,10.420787461001447,0.006916874358650959,161.0,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,60,2000,3,8,287,359,598,0.8938070487103331,3.728351223618472,0.10000000000000005,88.4,True,0,1,ECMP,1,1,0
