action,emergency_budget_type,emergency_budget_pct,emergency_cap,paths_used_in_lp,path_library_k,cycle,selected_od_count,active_od_count,PR,MLU,DB,decision_ms,exceeds_literal_K50_condition,all_od_lp_used,selected_od_lp_used,nonselected_policy,gnn_lpd_used,dqn_used_at_inference,rf_used_at_inference
EMERGENCY,percentage,75,1400,3,8,377,1400,1892,1.0,0.5703216569085028,0.0003685848571936418,289.2,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,75,1400,3,8,378,1400,1892,0.9999999999999998,0.5837564386672551,0.0013379498825247236,231.2,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,75,1400,3,8,379,1400,1892,0.9999999999999998,0.6017294552237737,0.0002767556508029401,233.9,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,75,1400,3,8,380,1400,1892,0.9999999999999998,0.6049935068584842,0.0002445881933860488,292.9,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,75,1400,3,8,381,1400,1892,0.9999999999999994,0.6178537303120888,0.0007539668308787683,231.3,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,75,1400,3,8,382,1400,1892,1.0,0.6305659184000678,0.0012750062831530689,286.1,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,75,1400,3,8,383,1400,1892,1.0,0.6339788423459431,0.00040541211698099034,234.0,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,75,1400,3,8,384,1400,1892,1.0,0.6511434900667029,0.0004573483330311382,289.0,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,75,1400,3,8,385,1400,1892,0.9999999999999994,0.6514144668557116,0.0008446368008954631,230.1,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,75,1400,3,8,386,1400,1892,1.0,0.674280805176587,0.00030648609143164195,234.2,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,75,1400,3,8,387,1400,1892,1.0,0.672105291321701,0.0023025394248409495,281.5,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,75,1400,3,8,388,1400,1892,1.0,0.6778724627601227,0.0005096281255875795,235.6,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,75,1400,3,8,389,1400,1892,1.0,0.6985988664933073,0.0002581300325280747,286.9,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,75,1400,3,8,390,1400,1892,1.0,0.6969025659295914,0.0007165731693348065,230.5,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,75,1400,3,8,391,1400,1892,0.9999999999999999,0.6892406594821523,0.00039693722703698387,285.3,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,75,1400,3,8,392,1400,1892,0.9999999999999997,0.6843322769718416,0.0006371111136318231,233.7,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,75,1400,3,8,393,1400,1892,1.0,0.7044335137276695,0.0004218707281913232,286.2,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,75,1400,3,8,394,1400,1892,1.0,0.6988085619518113,0.0001304949609598733,233.3,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,75,1400,3,8,395,1400,1892,0.9999999999999997,0.6964584026711174,0.0001243765661422137,230.0,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,75,1400,3,8,396,1400,1892,0.9999999999999999,0.7013900241318208,0.00025178763416250425,284.1,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,75,1400,3,8,397,1400,1892,0.9999999999999997,0.6962844681147973,0.00037143910181376255,239.0,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,75,1400,3,8,398,1400,1892,1.0,0.6840913203509078,0.00025939123577067315,305.1,True,0,1,ECMP,1,1,0
EMERGENCY,percentage,75,1400,3,8,399,1400,1892,0.9999999999999999,0.6871465378687263,0.00010001781505166905,248.0,True,0,1,ECMP,1,1,0
